image_path,expert,style,exposure,contrast,highlights,shadows,whites,blacks,temperature,tint,vibrance,saturation,sharpness,noise_reduction
data/fivek_web/inputs/a1525-jmac_MG_0646.dng,E,Cinematic,0.5738347618210294,67.80582633491774,67.66290843486786,4.588031619787216,83.27742576599121,-10.131325349211693,8.336602747440338,11.99158251285553,24.47136664390564,20.731136798858643,69.52582836151123,0.0
data/fivek_web/inputs/a4655-20090214_at_00h14m18__78U3080.dng,A,Vivid,-0.0014879904190777907,-2.6863797044862525,-3.720771074295044,2.770676016807556,-4.579410552978516,0.4069042205810547,-38.23767840862274,3.274719715118408,-53.07282507419586,-43.6634024977684,40.69127380847931,10.0
data/fivek_web/inputs/a4655-20090214_at_00h14m18__78U3080.dng,C,Natural,0.2596429993372496,16.163512630075182,22.07205295562744,23.08249607682228,27.165603637695312,-7.298696041107178,-44.96472179889679,4.9734485149383545,-69.75018721818924,-57.56120428442955,42.21446752548218,10.0
data/fivek_web/inputs/a4655-20090214_at_00h14m18__78U3080.dng,E,Cinematic,0.3155648299240692,10.289662465064398,32.97655463218689,30.02877652645111,40.58652877807617,15.807937979698181,-23.241255283355713,25.114542245864868,-39.4608199596405,-32.3200649023056,41.89108848571777,10.0
data/fivek_web/inputs/a0961-WP_Amanda_3rd_bday037.dng,A,Vivid,-0.10542038259131296,45.68271474607306,26.172063946723938,-12.013530284166336,32.21177101135254,-17.443638741970062,1.2474864721298218,5.0143468379974365,20.62084996700287,18.88262689113617,51.036574840545654,3.721809685230255
data/fivek_web/inputs/a0961-WP_Amanda_3rd_bday037.dng,C,Natural,0.37332023464908803,100.0,69.83535349369049,-9.283735416829586,85.95120429992676,-17.19040036201477,11.819278597831726,5.638201832771301,47.841752409935,41.56671226024628,61.480441093444824,2.6093992590904262
data/fivek_web/inputs/a0961-WP_Amanda_3rd_bday037.dng,E,Cinematic,0.647473016848662,91.72807863512571,79.22455370426178,11.04021169245243,97.50714302062988,0.047936439514160156,17.02197790145874,4.308437705039978,23.275450110435486,21.094793677330017,59.96409893035889,1.512192487716673
data/fivek_web/inputs/a0432-IMG_4895.dng,A,Vivid,0.005745238651055502,7.352899792227574,0.0,-6.24305784702301,0.0,-26.613709926605225,-0.2786707878112793,-1.2221217155456543,11.793489694595337,6.156226098537445,44.874520003795624,10.0
data/fivek_web/inputs/a0432-IMG_4895.dng,C,Natural,-0.10492470290658674,15.294856404552393,0.0,-32.847992703318596,0.0,-29.837801456451416,-1.094893217086792,-4.242503643035889,26.528558254241943,18.43544989824295,41.9702211022377,10.0
data/fivek_web/inputs/a0432-IMG_4895.dng,E,Cinematic,-0.06882301269036853,0.5006806194215008,0.0,-5.999881476163864,0.0,-13.24360728263855,-3.375307321548462,6.547272205352783,19.83092498779297,12.854088842868805,41.3728529214859,10.0
data/fivek_web/inputs/a0377-IMG_3486.dng,A,Vivid,-0.2586884880827111,20.886311350159236,2.3634055256843567,-19.00977373123169,2.908806800842285,-23.40693771839142,-3.2020369172096252,0.35490989685058594,14.490197777748108,13.539706468582153,44.88394349813461,10.0
data/fivek_web/inputs/a0377-IMG_3486.dng,C,Natural,0.33300529392541467,74.98390179132555,52.924021780490875,-2.2432905435562134,65.13725757598877,-26.893306374549866,13.274609744548798,17.55366325378418,37.958649039268494,33.09674918651581,53.56114596128464,10.0
data/fivek_web/inputs/a0377-IMG_3486.dng,E,Cinematic,0.3922633068822851,70.6468094813823,58.3981391787529,5.218863859772682,71.87463283538818,-18.209635615348816,7.565721273422241,4.168109893798828,11.772623658180237,11.27506136894226,53.70467096567154,10.0
data/fivek_web/inputs/a0298-IMG_5043.dng,A,Vivid,-0.32115352964911925,-5.482287100156014,-17.41929143667221,-18.637211173772812,-21.439127922058105,6.445302665233612,-0.5339136719703674,-4.908925294876099,-24.52356743812561,-20.297810435295105,44.813456535339355,0.0
data/fivek_web/inputs/a0298-IMG_5043.dng,C,Natural,-0.32217711898973994,-13.616559648765813,-34.54951345920563,-14.123100750148296,-42.522478103637695,2.776595950126648,5.75885534286499,1.3384383916854858,3.769938230514526,3.2801109552383423,39.25193190574646,0.8756756782531667
data/fivek_web/inputs/a0298-IMG_5043.dng,E,Cinematic,-0.013634665723406046,-7.556353565066765,-15.681267976760864,-0.1546785980463028,-19.30002212524414,9.494087100028992,8.021432161331177,3.668006658554077,-3.423076152801514,-2.7140676975250244,45.37733435630798,0.0
data/fivek_web/inputs/a0717-tc_DSC4256.dng,A,Vivid,-0.6106761673087214,13.79677246736315,-32.515144646167755,-65.80895811319351,-40.01863956451416,-74.48734045028687,-14.463590383529663,0.12886404991149902,2.3870922327041626,-1.714511215686798,45.219584703445435,10.0
data/fivek_web/inputs/a0717-tc_DSC4256.dng,C,Natural,-0.3266007606338142,6.639579739722956,-25.519918203353882,-31.261993944644928,-31.409130096435547,-63.223713636398315,26.958221793174744,8.549981117248535,54.644898414611816,41.83366060256958,46.70134723186493,10.0
data/fivek_web/inputs/a0717-tc_DSC4256.dng,E,Cinematic,-0.23459336663240954,1.6849593246770045,-23.05129051208496,-21.939516961574554,-28.370819091796875,-44.92486000061035,17.64008402824402,1.3504815101623535,32.57228374481201,23.439815044403076,46.89586699008942,10.0
data/fivek_web/inputs/a3988-_MG_0823.dng,A,Vivid,-0.10887231692540707,35.321822443187024,12.257981300354004,-11.294810473918915,15.086746215820312,-16.881695985794067,-50.92089921236038,26.221001744270325,-76.57004928588867,-58.83189380168915,42.46660187840462,10.0
data/fivek_web/inputs/a3988-_MG_0823.dng,C,Natural,0.4194925596154273,83.74269065220608,61.559151113033295,9.217097908258438,75.76510906219482,-3.054182529449463,-81.59478187561035,16.582687497138977,-100.0,-85.82390189170837,45.74503690004349,10.0
data/fivek_web/inputs/a3988-_MG_0823.dng,E,Cinematic,0.5950899579136063,89.31939664420598,68.9507806301117,20.723631232976913,84.86249923706055,3.8324689865112305,-29.016405940055847,35.855979323387146,-48.766236305236816,-35.662049651145935,47.548196613788605,10.0
data/fivek_web/inputs/a1335-07-11-26-at-14h48m48s-_MG_7086.dng,A,Vivid,-0.006926017278320963,31.559775647969303,29.961888641119003,-10.747073292732239,36.87617063522339,-13.145098686218262,-26.534818708896637,1.8111133575439453,-58.47410523891449,-47.2904446721077,49.21635925769806,10.0
data/fivek_web/inputs/a1335-07-11-26-at-14h48m48s-_MG_7086.dng,C,Natural,0.29434527296498475,40.21495169860447,41.93830892443657,1.2032884359359741,51.61638021469116,-11.746070981025696,10.544540286064148,16.45124316215515,24.10699224472046,21.52713656425476,53.12316358089447,10.0
data/fivek_web/inputs/a1335-07-11-26-at-14h48m48s-_MG_7086.dng,E,Cinematic,0.2530531507862722,25.17063375152584,31.689928025007248,5.110784396529198,39.00298833847046,-3.941395878791809,-0.9775832295417786,9.805254936218262,-8.960639476776123,-6.029223203659058,51.71080768108368,10.0
data/fivek_web/inputs/a1174-NKIM_MG_8294.dng,A,Vivid,0.1775519686801745,41.835558279219676,42.40401163697243,-7.723324000835419,52.189552783966064,-6.286056041717529,3.2679814100265503,7.295619249343872,-7.511754989624023,-6.4146870374679565,48.56750011444092,10.0
data/fivek_web/inputs/a1174-NKIM_MG_8294.dng,C,Natural,-0.20482891397966782,0.8923170267608693,-8.553495854139328,-12.383748888969421,-10.527379512786865,-9.869554042816162,1.0897442698478699,6.347554922103882,19.692286729812622,16.255347728729248,41.218318939208984,10.0
data/fivek_web/inputs/a1174-NKIM_MG_8294.dng,E,Cinematic,0.01862590793887253,-4.664742229241103,0.21044626832008362,3.635513186454773,0.25901079177856445,0.9915584325790405,-10.151949524879456,0.8850538730621338,-1.6444749832153325,-1.5252870321273804,43.542499244213104,10.0
data/fivek_web/inputs/a1860-jmac_DSC5640.dng,A,Vivid,-0.12170376248133881,52.62976443725948,44.21319633722305,-28.856939673423767,54.41624164581299,-44.64790791273117,21.32300317287445,2.0606017112731934,12.950091421604156,7.0860278606414795,47.32330530881882,10.0
data/fivek_web/inputs/a1860-jmac_DSC5640.dng,C,Natural,0.19991104569816465,26.004403149933818,28.99157553911209,4.942648410797119,35.681939125061035,-7.534432411193848,12.520201802253723,0.25219202041625977,4.1611029505729675,-0.23812919855117798,47.03722536563873,10.0
data/fivek_web/inputs/a1860-jmac_DSC5640.dng,E,Cinematic,0.41065094186716616,-5.8387021892090445,15.470649302005768,45.074209570884705,19.040799140930176,22.582335472106934,8.284133076667786,-5.048335790634155,-13.634633421897888,-15.067909508943558,46.59344047307968,10.0
data/fivek_web/inputs/a4176-kme_069.dng,A,Vivid,-0.2962808441614146,-4.0937447952297035,-28.75864863395691,-11.865992993116379,-35.395259857177734,-14.059170484542847,-2.009643018245697,1.1886745691299438,9.952245235443115,5.058630108833313,44.41882610321045,10.0
data/fivek_web/inputs/a4176-kme_069.dng,C,Natural,-0.36853975997312166,9.980305629593534,-0.09879857301712036,-19.589318931102753,-0.1215982437133789,-21.140581965446472,6.2178245186805725,1.4315646886825562,63.101659536361694,49.34980869293213,42.0783431828022,10.0
data/fivek_web/inputs/a4176-kme_069.dng,E,Cinematic,0.10129677500999729,0.0692620828753654,-12.681062817573547,-2.260064333677292,-15.607461929321289,-10.027670860290527,-0.40525972843170166,1.297432780265808,13.104240655899048,7.685292959213257,44.26133722066879,10.0
data/fivek_web/inputs/a4183-kme_523.dng,A,Vivid,-0.14484521628162972,59.21444881749536,30.31007409095764,-41.44931003451347,37.30470657348633,-47.06710457801819,3.357454538345337,-3.939392566680908,15.669312596321106,9.702734649181366,51.56356483697891,10.0
data/fivek_web/inputs/a4183-kme_523.dng,C,Natural,0.07704494376055304,46.27504417481965,29.351850748062134,-13.389905095100403,36.1253547668457,-39.44206953048706,-1.8738526105880737,-4.2083752155303955,20.56567692756653,13.783038258552551,50.868366062641144,10.0
data/fivek_web/inputs/a4183-kme_523.dng,E,Cinematic,0.36342094570568906,56.44124852190713,56.43955945968628,7.063634991645813,69.46407318115234,-22.769441604614258,6.618485450744629,2.314445972442627,-5.166245818138123,-7.6602306962013245,52.6792386174202,10.0
data/fivek_web/inputs/a1251-_DGW6263.dng,A,Vivid,-0.25874030852728763,48.051681865658935,26.554054617881775,-23.390212506055832,32.68191337585449,-24.527183175086975,-9.470122754573822,3.246808648109436,10.994262218475342,12.230908870697021,47.07664340734482,10.0
data/fivek_web/inputs/a1251-_DGW6263.dng,C,Natural,0.2548071115588103,54.52751114071332,46.877189576625824,-3.5572580993175507,57.69500255584717,-16.385127902030945,-1.2667766213417053,9.425395131111145,4.169186115264893,6.5433454513549805,48.2695409655571,10.0
data/fivek_web/inputs/a1251-_DGW6263.dng,E,Cinematic,0.16712982228800302,35.360799082264016,27.585537135601044,-1.5503135323524475,33.951430320739746,-14.582711905241013,-2.6784172654151917,13.91643226146698,12.251113891601562,13.278285264968872,47.108274102211,10.0
data/fivek_web/inputs/a3162-dgw_140.dng,A,Vivid,-0.46275301669474667,5.671323729647826,-10.510318577289581,-34.144221767783165,-12.935776710510254,-28.14280778169632,-27.711645662784576,13.364975452423096,-3.6083912849426274,-0.08724093437194824,44.32003438472748,10.0
data/fivek_web/inputs/a3162-dgw_140.dng,C,Natural,-0.3573909746616809,-5.098320614635254,-28.382376432418823,-23.353760167956352,-34.93215560913086,-24.388015866279602,-34.441780745983124,20.911821126937866,-6.785083770751953,-2.7344846725463867,40.847384333610535,10.0
data/fivek_web/inputs/a3162-dgw_140.dng,E,Cinematic,0.042997312193944065,12.982777256890188,12.12246984243393,-2.6176372170448303,14.919962882995605,-11.73621952533722,-21.082982420921326,24.886983633041382,-6.623840808868408,-2.6001155376434326,45.246761441230774,10.0
data/fivek_web/inputs/a1779-07-08-11-at-14h58m37s-N0000114.dng,A,Vivid,-0.17307711765839323,22.6735455348402,6.375566720962524,-31.967767775058746,7.846851348876953,-36.11419886350632,1.9824492931365967,0.9223794937133789,7.2418137192726135,3.2527539134025574,51.72298789024353,10.0
data/fivek_web/inputs/a1779-07-08-11-at-14h58m37s-N0000114.dng,C,Natural,0.11001781106013532,6.860815554366972,-4.508548378944397,6.153991520404816,-5.548982620239258,-12.272191047668457,5.2262550592422485,4.969511032104492,17.73036390542984,11.993212401866913,46.88768029212952,10.0
data/fivek_web/inputs/a1779-07-08-11-at-14h58m37s-N0000114.dng,E,Cinematic,0.06642090370611901,-2.152483600523003,-18.60309988260269,6.093118488788605,-22.896122932434082,-6.302056312561035,0.5761784315109253,-1.0696649551391602,-7.034065663814545,-8.643812239170074,45.21631836891174,10.0
data/fivek_web/inputs/a4857-_DSC0008-1.dng,A,Vivid,0.48110741929402845,-34.51606513012088,-38.81369799375534,60.940024107694626,-47.770705223083496,39.701335430145264,6.273959279060364,15.077168941497803,-15.031644582748413,-10.907477140426636,37.113239765167236,7.107605040073393
data/fivek_web/inputs/a4857-_DSC0008-1.dng,C,Natural,0.517458207625916,-30.313467801368244,-31.893233954906464,61.955048590898514,-39.25321102142334,37.1044397354126,4.5950692892074585,12.971431016921997,-22.87269139289856,-17.441682815551758,35.27638554573059,10.0
data/fivek_web/inputs/a4857-_DSC0008-1.dng,E,Cinematic,0.889842755108899,-19.465614532988894,11.433378756046295,89.7628079354763,14.071850776672363,63.43228340148926,13.562776446342468,19.058704376220703,-27.863654375076294,-21.600818634033203,40.89125633239746,10.0
data/fivek_web/inputs/a2230-20060616_082451__MG_8195.dng,A,Vivid,0.06882793511103494,33.56744376144549,28.89538824558258,-6.677002906799316,35.563554763793945,-4.5893025398254395,26.834864020347595,-5.863400101661682,-83.73037815093994,-68.27606916427612,41.82659104466438,10.0
data/fivek_web/inputs/a2230-20060616_082451__MG_8195.dng,C,Natural,0.22738683620124678,36.39904134322316,33.86659801006317,1.7918568849563599,41.68196678161621,-13.276487588882446,8.38994026184082,-11.112279295921326,-32.98799538612366,-25.990750193595886,42.896060794591904,10.0
data/fivek_web/inputs/a2230-20060616_082451__MG_8195.dng,E,Cinematic,0.8251008531926417,50.84272614924412,87.51610219478607,39.4408854842186,100.0,15.300893783569336,25.341103672981262,-1.5605252981185913,-79.09421813488007,-64.41260248422623,45.79335018992424,10.0
data/fivek_web/inputs/a4889-_DSC0067.dng,A,Vivid,-0.011289083591354235,20.47479906826515,17.769733667373657,-9.494993835687637,21.870441436767578,-16.298422813415527,0.2787405252456665,-3.334822654724121,-10.665020108222961,-10.077776908874512,44.72391992807388,10.0
data/fivek_web/inputs/a4889-_DSC0067.dng,C,Natural,-0.3042260507931696,-6.251498621772322,-26.808433532714844,-18.74508336186409,-32.9949951171875,-25.431973934173584,-1.203024983406067,-3.2913923263549805,7.458613276481628,5.0252509117126465,43.11560183763504,10.0
data/fivek_web/inputs/a4889-_DSC0067.dng,E,Cinematic,0.0837856724989941,23.40770548475797,25.63620924949646,-3.6077751219272614,31.552257537841797,-11.900243759155273,2.104102373123169,-1.5945088863372803,-3.8009983301162724,-4.3577587604522705,46.819333136081696,10.0
data/fivek_web/inputs/a0166-kme_509.dng,A,Vivid,-0.07945074269875149,64.6663898033419,57.505364418029785,-16.818021088838577,70.77583312988281,-17.479529976844788,-2.357291877269745,-4.6564167737960815,15.498161315917969,12.24608063697815,44.60207909345627,10.0
data/fivek_web/inputs/a0166-kme_509.dng,C,Natural,0.405728412505699,54.58940235092369,59.754427671432495,4.29356724023819,73.54391098022461,-5.922133922576904,12.284194827079773,5.311540961265564,30.279280185699463,24.563679695129395,51.03210151195526,10.0
data/fivek_web/inputs/a0166-kme_509.dng,E,Cinematic,0.707227529955979,62.194571906394856,78.55312943458557,21.183985471725464,96.6807746887207,7.178542613983154,9.960287809371948,5.38505494594574,7.8688294887542725,5.888304114341736,55.3305858373642,10.0
data/fivek_web/inputs/a2981-050704_162940__MG_3481.dng,A,Vivid,0.5115815553788248,3.9525925009215035,21.984685510396957,9.532314017415047,27.058074474334717,5.643796324729919,1.6681697964668274,0.266093909740448,-59.88874042034149,-47.57976710796356,41.20796710252762,10.0
data/fivek_web/inputs/a2981-050704_162940__MG_3481.dng,C,Natural,1.0160007839637817,21.652340957520934,50.57505190372467,14.126055389642715,62.24621772766113,5.556706190109253,-0.6963495910167694,-1.9415464997291565,-38.45958697795868,-29.72213923931122,46.72525316476822,10.0
data/fivek_web/inputs/a2981-050704_162940__MG_3481.dng,E,Cinematic,1.3735176285344841,17.94716806245793,60.431198477745056,25.424739196896553,74.37685966491699,14.171357154846191,-6.555805057287216,-5.314038097858429,-58.77223479747772,-46.64934575557709,48.01685005426407,10.0
data/fivek_web/inputs/a4532-DSC_0141.dng,A,Vivid,-0.22782409187480412,9.78842685021657,-4.33585911989212,-19.783247113227844,-5.336441993713379,-20.952844619750977,-6.157978177070618,5.3960466384887695,-3.5603529810905457,-6.315101832151413,43.61284911632538,10.0
data/fivek_web/inputs/a4532-DSC_0141.dng,C,Natural,-0.30843359168025364,22.197598655129667,-9.6006441116333,-30.7862451672554,-11.816177368164062,-46.414929032325745,-4.907485246658325,6.999889612197876,9.843003630638123,4.8543620109558105,44.97283488512039,10.0
data/fivek_web/inputs/a4532-DSC_0141.dng,E,Cinematic,0.1142664280052445,27.852589975428877,27.317919731140137,0.4482179880142212,33.62205505371094,-12.881317138671875,-0.4094517230987549,6.0806965827941895,5.760639309883118,1.4523917436599731,46.62631690502167,10.0
data/fivek_web/inputs/a1089-DSC_0009-1.dng,A,Vivid,-0.8829014114695067,-32.006281486623855,-52.76903614401817,-10.01785073429346,-64.94650602340698,-3.8337257876992226,-52.17644810676575,-1.5226900577545166,-46.48485231399536,-33.09025168418884,38.107174783945084,10.0
data/fivek_web/inputs/a1089-DSC_0009-1.dng,C,Natural,-0.5362948470638967,-25.5123478175049,-37.635609954595566,-5.071121230721474,-46.32075071334839,-1.8690511584281921,-44.385660886764526,-1.7595049738883972,-98.0214672088623,-76.03743076324463,39.30252507328987,10.0
data/fivek_web/inputs/a1089-DSC_0009-1.dng,E,Cinematic,-0.6643779602193793,-36.19843830661848,-52.815117090940475,-4.790117144584656,-65.00322103500366,-1.8690511584281921,-30.453911423683167,2.0370009541511536,-70.86379051208496,-53.406033515930176,38.19893687963486,10.0
data/fivek_web/inputs/a4545-_DGW9669.dng,A,Vivid,0.13303934007399332,-8.67626524173576,-1.151547133922577,9.564272165298462,-1.4172887802124023,28.756829798221588,-7.79629647731781,1.3244855403900146,-37.63174104690552,-32.12575614452362,39.17158633470535,10.0
data/fivek_web/inputs/a4545-_DGW9669.dng,C,Natural,-0.2800707005247633,-8.030059652769673,-28.998006880283356,-19.948889017105103,-35.68985462188721,-3.8655999302864075,-3.722134828567505,4.764418601989746,-1.016056060791016,-1.6126853227615356,39.01006370782852,10.0
data/fivek_web/inputs/a4545-_DGW9669.dng,E,Cinematic,0.06845731413348341,-5.458335129943426,-1.3837611675262451,6.390949636697769,-1.7030906677246094,13.536879122257233,-17.949950695037842,-0.28049468994140625,-34.520843148231506,-29.533341228961945,40.546492636203766,10.0
data/fivek_web/inputs/a2721-IMG_4799.dng,A,Vivid,-0.028319563741777826,14.772613470039019,5.8727288246154785,-4.309878051280975,7.227973937988281,-9.556266069412231,1.9394677877426147,-11.235473155975342,-8.726329326629639,-6.7018163204193115,42.03019082546234,10.0
data/fivek_web/inputs/a2721-IMG_4799.dng,C,Natural,0.7811735923714822,100.0,78.20881247520447,20.400472804903984,96.25699996948242,-3.003794550895691,-7.044317722320557,-9.027553796768188,-19.721063137054443,-15.864094495773315,50.28888672590256,10.0
data/fivek_web/inputs/a2721-IMG_4799.dng,E,Cinematic,1.1908252383768205,93.11986431335708,100.0,65.47167301177979,100.0,51.638274788856506,-14.446899890899658,-15.376653671264648,-31.84776282310486,-25.969677567481995,49.39923673868179,10.0
data/fivek_web/inputs/a0810-050713_234914__I2E3846.dng,A,Vivid,0.08931700237229073,18.79019207467698,26.666471362113953,-4.141954183578491,32.82027244567871,3.6540240049362183,-13.09474527835846,21.48123264312744,-22.57055902481079,-15.479515790939331,42.67783999443054,10.0
data/fivek_web/inputs/a0810-050713_234914__I2E3846.dng,C,Natural,-0.01666793213900953,15.644736139205563,18.780663013458252,-8.909228444099426,23.114662170410156,-1.1678117513656616,-18.935979902744293,25.103126764297485,-3.734731197357178,0.21700739860534668,42.24394053220749,10.0
data/fivek_web/inputs/a0810-050713_234914__I2E3846.dng,E,Cinematic,0.3421995987138193,9.543536328851744,24.232696890830994,14.018893167376518,29.824857711791992,13.090133666992188,-13.466926217079163,17.81104803085327,-34.64095664024353,-25.538180470466614,43.89138013124466,10.0
data/fivek_web/inputs/a0834-kme_320.dng,A,Vivid,0.025604753947559622,63.923687227112104,51.51710391044617,-21.339374035596848,63.40566635131836,-24.379736185073853,-1.5586239099502563,-6.987905502319336,10.226704478263855,9.54968273639679,49.92884039878845,10.0
data/fivek_web/inputs/a0834-kme_320.dng,C,Natural,0.48557578872178275,39.413029684254376,53.03285479545593,19.808433949947357,65.27120590209961,-2.152409553527832,17.160662412643433,9.412225484848022,20.600077748298645,18.19416046142578,59.64120864868164,10.0
data/fivek_web/inputs/a0834-kme_320.dng,E,Cinematic,0.7125994499721943,60.72931801278496,76.24260425567627,31.862338334321976,93.83705139160156,4.832875728607178,44.265844225883484,19.948586225509644,29.743192553520203,25.813422799110413,63.81190359592438,10.0
data/fivek_web/inputs/a1663-WP_CRW_4843.dng,A,Vivid,0.4575899652542289,49.849057857989344,51.490923315286636,1.6845958679914474,63.37344408035278,3.947420120239258,2.278953492641449,6.875515580177307,-26.422972321510315,-21.243115067481995,45.21028935909271,10.0
data/fivek_web/inputs/a1663-WP_CRW_4843.dng,C,Natural,0.9547074320275882,100.0,100.0,-3.694550283253193,100.0,-4.836894199252129,13.32978755235672,16.780763268470764,21.24113643169403,18.476975560188293,50.45233905315399,10.0
data/fivek_web/inputs/a1663-WP_CRW_4843.dng,E,Cinematic,1.0404997654428856,100.0,100.0,14.81479924172163,100.0,3.4123295545578003,-7.085094749927521,4.150015711784363,-43.8167519569397,-35.73793143033981,50.93548238277435,10.0
data/fivek_web/inputs/a4517-Duggan_090406_7318.dng,A,Vivid,-0.46603183574539736,22.37652745006342,-5.689412355422974,-47.465703785419464,-7.002353668212891,-53.39294612407684,-4.5896220207214355,-1.0322749614715576,10.903697729110718,8.910298347473145,49.79621410369873,10.0
data/fivek_web/inputs/a4517-Duggan_090406_7318.dng,C,Natural,-0.39009075110571517,-1.4431672299985765,-34.60650444030762,-31.75466760993004,-42.592620849609375,-42.38256335258484,-0.7377833127975464,3.1514668464660645,10.609347105026245,8.665006160736084,45.68192005157471,10.0
data/fivek_web/inputs/a4517-Duggan_090406_7318.dng,E,Cinematic,0.037174018766930786,-3.2561074599121387,-0.5218374729156494,5.3286683559417725,-0.6422615051269531,3.5909008979797363,2.507200241088867,2.9792046546936035,-14.69934630393982,-12.42557168006897,47.34773874282837,9.067173302173615
data/fivek_web/inputs/a2334-jmac_MG_0701.dng,A,Vivid,0.028792964628465534,53.24076873070987,45.790943801403046,-16.16058014333248,56.3580846786499,-26.623876094818115,7.25800484418869,9.560004472732544,27.001307010650635,21.533148884773254,62.601813077926636,0.0
data/fivek_web/inputs/a2334-jmac_MG_0701.dng,C,Natural,0.2716811744036472,58.7211433883839,42.36614227294922,-9.188705086708069,52.1429443359375,-26.295405626296997,18.227211236953735,21.256420612335205,44.050307273864746,35.74064910411835,58.577516078948975,3.8223965466022536
data/fivek_web/inputs/a2334-jmac_MG_0701.dng,E,Cinematic,-0.07232183083146751,30.55919526475637,15.82869291305542,-14.924814403057098,19.481468200683594,-26.35557770729065,-1.5564852952957153,3.9262819290161133,10.15723967552185,7.496426105499268,53.66059184074402,0.0
data/fivek_web/inputs/a1447-kme_500.dng,A,Vivid,-0.06451687352694109,31.22721301830691,20.917600095272064,-16.85482792556286,25.744738578796387,-18.698289692401886,-40.73456138372421,10.564577579498291,-75.29175782203674,-57.929842472076416,47.94416666030884,10.0
data/fivek_web/inputs/a1447-kme_500.dng,C,Natural,-0.17487350433244275,31.098630583186583,9.481377601623535,-27.771259546279907,11.669387817382812,-21.474885838106275,-56.00683480501175,-1.6485071182250977,-76.1963517665863,-58.68367075920105,47.62593150138855,10.0
data/fivek_web/inputs/a1447-kme_500.dng,E,Cinematic,0.32343726885196405,49.903799922980085,47.527723610401154,-3.882151246070862,58.495659828186035,-14.928563833236694,-58.958560824394226,4.638086557388306,-100.0,-93.19374144077301,52.06081509590149,10.0
data/fivek_web/inputs/a3884-KE_-2082.dng,A,Vivid,-1.1839778878125629,8.63969363792918,-13.033283352851868,-19.579939246177673,-16.040964126586914,-17.380894422531128,-9.73596379160881,5.005162954330444,-12.851744294166565,-11.487997174263,43.64437401294708,10.0
